DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
30-07-2020,54.2,9.4,8.5,80,55,0.03,0
31-07-2020,54.8,9.1,4,90,53,0,0
01-08-2020,49.5,9.7,5.2,89,55,0.3,0
02-08-2020,55.8,9.8,5.7,85,57,0,0
03-08-2020,55.7,9.8,6.4,83,55,0,0
04-08-2020,54.8,9.6,6.6,89,59,0.01,0
05-08-2020,55.6,9.8,6,87,61,0,0
06-08-2020,54.1,9.6,5.5,91,56,0,0
07-08-2020,46.1,8.6,6,95,54,0,0
08-08-2020,35.9,9.5,5.7,93,57,0,0
09-08-2020,35.9,8.9,4.1,97,52,0,0
10-08-2020,44.7,8.8,6.5,85,60,0,0
11-08-2020,49.6,9.1,7.1,94,61,0,0
12-08-2020,48.2,9.3,6.7,92,55,0,0
13-08-2020,39.5,8.3,5.7,93,56,0,0
14-08-2020,38.9,9.8,6.1,85,54,0,0
15-08-2020,46.9,9,5.1,88,54,0,0
16-08-2020,44.9,7.1,4.8,94,55,0,0
17-08-2020,53.5,8.8,6.3,93,60,0,0
18-08-2020,47.3,8.6,4.8,98,58,0,0
19-08-2020,46.8,10,5.8,91,60,0.06,0
20-08-2020,52.1,9,5.4,90,58,0,0
21-08-2020,48,9.1,5,93,57,0,0
22-08-2020,39.3,6.9,6.6,98,55,0,0
23-08-2020,42.8,6.2,3.9,92,55,0,0
24-08-2020,47.8,8.5,3.7,95,62,0,0
25-08-2020,47.3,9,6,98,60,0,0
26-08-2020,49.3,9.4,5.6,92,64,0,0
27-08-2020,50.4,8.8,6.7,91,56,0,0
28-08-2020,48.5,10,7.8,80,63,0.03,0
29-08-2020,54.8,9.4,6.1,71,54,0.08,0
30-08-2020,43.7,10,9,91,51,0,0
31-08-2020,39.2,10,10,82,48,0,0
01-09-2020,44.5,9,5.6,80,48,0,0
02-09-2020,40.3,8.1,3.9,86,47,0,0
03-09-2020,40.9,9.8,5.7,81,55,0,0
04-09-2020,38.3,8.2,5.2,90,49,0,0
05-09-2020,40.5,8.4,4.2,95,51,0,0
06-09-2020,35.3,8.6,4.7,99,54,0,0
07-09-2020,39.8,9.2,6.4,77,51,0,0
08-09-2020,35.8,4,12.6,61,32,1.19,2.3
09-09-2020,31.2,3.6,5.7,42,32,0.16,0.4
10-09-2020,34.6,9.9,3.8,51,38,0,0
11-09-2020,41.6,7.7,3.5,58,39,0.04,0
12-09-2020,41.6,9.1,4.3,83,39,0,0
13-09-2020,38.5,9.4,3.3,83,42,0,0
14-09-2020,40.3,9.5,3.5,83,44,0,0
15-09-2020,37.6,9.5,5.6,89,45,0,0
16-09-2020,37.4,7.8,4.3,75,49,0,0
17-09-2020,42.7,4.4,4.4,85,44,0,0
18-09-2020,45.3,6.5,4.2,76,46,0,0
19-09-2020,44.7,6.9,3.7,85,53,0,0
20-09-2020,42,9.1,6,79,53,0,0
21-09-2020,43.3,9.4,4.4,82,47,0,0
22-09-2020,42.1,9.3,3.6,86,48,0,0
23-09-2020,39,9.4,5.1,87,54,0,0
24-09-2020,37.9,9.2,4.2,87,47,0,0
25-09-2020,38.9,10,3.7,79,53,0,0
26-09-2020,40.2,9.7,4.8,82,52,0,0
27-09-2020,37.5,9.8,6.4,67,46,0,0
28-09-2020,24.3,10,6.8,67,33,0,0
29-09-2020,27.7,9.2,3.7,81,35,0,0
30-09-2020,33.7,9.1,4.8,72,40,0,0
01-10-2020,30.5,10,5.3,67,36,0,0
02-10-2020,31.7,9.6,3.8,74,39,0,0
03-10-2020,32.9,9.8,4.4,68,41,0,0
04-10-2020,33.7,9.1,4.1,79,37,0,0
05-10-2020,27.5,9,6.8,82,42,0,0
06-10-2020,30.3,8.6,3.2,82,37,0,0
07-10-2020,27.2,7.8,3.8,84,39,0,0
08-10-2020,28.1,9,4.8,83,40,0,0
09-10-2020,28.3,8.3,3.5,81,44,0,0
10-10-2020,25.4,9.8,4.3,79,42,0,0
11-10-2020,28.7,9.9,11.8,73,43,0,0
12-10-2020,22.3,9.9,6.8,75,35,0,0
13-10-2020,23.5,10,6.1,71,42,0,0
14-10-2020,28.6,9.7,8.8,73,46,0,0
15-10-2020,29,10,5.7,54,33,0,0
16-10-2020,25.4,10,3.8,60,25,0,0
17-10-2020,26.2,8.5,7.7,72,45,0,0
18-10-2020,33.4,5,8.6,54,31,0.03,0
19-10-2020,31.2,10,3.4,62,31,0,0
20-10-2020,33.1,10,5.5,64,34,0,0
21-10-2020,32.3,10,3.5,59,34,0,0
22-10-2020,30.6,9.8,6.1,46,28,0,0
23-10-2020,16.3,9.9,8.2,35,22,0,0
24-10-2020,19.4,10,2.9,45,21,0,0
25-10-2020,13,3.4,12,39,10,1.03,13.2
26-10-2020,5,4.6,5.1,19,6,0.08,1.3
27-10-2020,8.2,6.2,2.1,44,-3,0,0
28-10-2020,22.4,9.8,5.6,56,18,0,0
29-10-2020,28.8,10,3,59,23,0,0
30-10-2020,31.3,10,2.5,63,25,0,0
31-10-2020,30.1,10,6.4,60,33,0,0
01-11-2020,28.4,9.9,3.6,64,26,0,0
02-11-2020,28.3,10,2.5,74,27,0,0
03-11-2020,26.5,10,2.8,78,31,0,0
04-11-2020,31,10,4,77,40,0,0
05-11-2020,30.8,10,4.7,73,35,0,0
06-11-2020,30,10,3.3,69,31,0,0
07-11-2020,33,10,3.9,63,39,0,0
08-11-2020,24.3,10,9.5,59,41,0,0
09-11-2020,22.5,8,8.7,44,25,0.25,3.6
10-11-2020,25.1,8.8,4.6,38,25,0,0
11-11-2020,19.3,10,4.8,52,22,0,0
12-11-2020,16.2,10,5.8,45,24,0,0
13-11-2020,14,10,4.6,60,15,0,0
14-11-2020,17.3,10,13.4,52,32,0.02,0.1
15-11-2020,11.5,10,9.4,57,21,0,0
16-11-2020,23.7,10,7.1,65,34,0,0
17-11-2020,26.7,10,2.2,69,27,0,0
18-11-2020,27.1,10,4.5,69,34,0,0
19-11-2020,29.7,10,5,64,37,0,0
20-11-2020,22,10,6.6,51,33,0,0
21-11-2020,19.7,10,4.4,54,23,0,0
22-11-2020,14.7,10,5.7,44,19,0,0
23-11-2020,17.1,10,3.7,59,23,0,0
24-11-2020,28.5,9.2,6.5,50,32,0.37,0
25-11-2020,23.5,9.3,2.7,51,19,0,0
26-11-2020,23.3,10,6,45,22,0,0
27-11-2020,24.5,10,4,44,21,0,0
28-11-2020,20.3,10,2.6,58,18,0,0
29-11-2020,15.4,10,6.2,43,26,0,0
30-11-2020,15.6,10,3.3,58,13,0,0
01-12-2020,16,10,10.6,43,28,0,0
02-12-2020,11.1,10,12.7,38,22,0,0
03-12-2020,8.8,10,3.3,52,12,0,0
04-12-2020,15,10,3,63,19,0,0
05-12-2020,16.5,10,3.8,56,20,0,0
06-12-2020,17,10,2.9,61,19,0,0
07-12-2020,12.6,10,3.3,62,18,0,0
08-12-2020,9.9,10,3.5,60,18,0,0
09-12-2020,9,10,2.1,63,21,0,0
10-12-2020,16.2,10,3.6,44,28,0,0
11-12-2020,23.6,4.9,5,32,18,0.19,2.4
12-12-2020,17.7,9.6,3.7,26,13,0.01,0.1
13-12-2020,15.8,8.9,6.6,36,5,0.02,0.6
14-12-2020,14.8,9.6,2.6,34,10,0.03,0.8
15-12-2020,18.6,7.1,6.9,39,18,0,0.2
16-12-2020,15.4,10,3.7,46,16,0,0
17-12-2020,17,10,3.3,44,14,0,0
18-12-2020,22.6,10,6.8,42,23,0,0
19-12-2020,19.8,9.8,5.3,47,15,0,0
20-12-2020,17.5,10,5.3,53,21,0,0
21-12-2020,27.1,10,5.1,58,30,0,0
22-12-2020,26.4,10,5.3,62,27,0.01,0.1
23-12-2020,7.9,10,21.1,36,23,0,0
24-12-2020,8.2,10,8.8,56,14,0,0
25-12-2020,16.9,10,2.9,56,18,0,0
26-12-2020,17.6,10,4.8,60,24,0,0
27-12-2020,16.1,10,8.2,48,34,0,0
28-12-2020,21.1,7.6,4.1,41,21,0.1,1.3
29-12-2020,24,5,4.8,41,18,0.14,1.4
30-12-2020,9.3,10,3.8,35,5,0,0
31-12-2020,14.3,10,3.9,45,14,0,0
01-01-2021,22.5,10,3.5,44,26,0,0
02-01-2021,18.9,9.3,2.8,44,12,0,0
03-01-2021,16.2,10,5.3,43,20,0,0
04-01-2021,18.3,10,5,48,22,0,0
05-01-2021,21.5,10,6.6,55,22,0,0
06-01-2021,19.3,10,7.2,44,20,0,0
07-01-2021,19.2,10,2.5,45,19,0,0
08-01-2021,18.3,10,4.1,45,19,0,0
09-01-2021,22.2,7.3,5.1,35,22,0.14,2.6
10-01-2021,25.7,4.5,2.3,36,20,0.03,0.5
11-01-2021,13.5,6.5,2,46,6,0,0
12-01-2021,12.6,10,1.9,46,11,0,0
13-01-2021,22.1,10,4.1,58,27,0,0
14-01-2021,10.6,10,21.4,54,28,0,0
15-01-2021,7.4,10,12.6,46,22,0,0
16-01-2021,18.4,10,8.1,54,26,0,0
17-01-2021,21.3,10,5.9,43,26,0,0
18-01-2021,18,10,13.2,45,29,0,0
19-01-2021,15.6,10,5.3,39,16,0,0
20-01-2021,15,10,4.8,55,14,0,0
21-01-2021,18.7,10,5.6,45,27,0,0
22-01-2021,17.4,10,4.7,45,20,0,0
23-01-2021,21,10,4.9,45,20,0,0
24-01-2021,19.2,10,4.6,33,24,0.01,0.3
25-01-2021,18.9,9.8,5.9,39,17,0,0
26-01-2021,17.6,5.7,7.5,26,15,0.12,2.1
27-01-2021,12.3,4.2,2.6,29,11,0,0.1
28-01-2021,14.8,9.6,3.2,39,12,0,0
29-01-2021,23.1,10,3,57,20,0,0
30-01-2021,20.9,10,11.3,53,30,0,0
31-01-2021,15.1,10,5.3,51,21,0,0
01-02-2021,13,10,2.5,54,20,0,0
02-02-2021,16.2,10,2.7,62,24,0,0
03-02-2021,24.2,10,7.5,58,27,0,0
04-02-2021,11.5,10,12,44,20,0,0
05-02-2021,11.1,10,6.7,40,25,0,0
06-02-2021,14.4,10,10.3,40,25,0,0
07-02-2021,15.2,10,7.3,54,16,0,0
08-02-2021,7.6,9,6.6,29,10,0,0
09-02-2021,8.7,8.9,3.8,29,10,0,0
10-02-2021,10.4,7.9,5.6,24,9,0,0
11-02-2021,9.3,6.8,6.2,19,8,0,0.1
12-02-2021,-2.6,7.3,8.2,10,-3,0.01,0.3
13-02-2021,-5.7,7.1,7.5,6,-4,0.08,0.9
14-02-2021,-9.9,4.4,7,2,-8,0.15,1.8
15-02-2021,-10.6,9.7,2.3,15,-11,0,0
16-02-2021,3.2,9.5,2.4,40,1,0,0
17-02-2021,22.5,7.4,3.7,32,23,0.11,1.8
18-02-2021,19.6,4,2.6,33,19,0.15,1.8
19-02-2021,13.8,9.4,6.2,46,7,0,0
20-02-2021,19.6,10,5.7,50,17,0,0
21-02-2021,18.6,10,7.1,48,27,0,0
22-02-2021,17.6,10,6.1,61,26,0,0
23-02-2021,19.6,10,6.3,59,25,0,0
24-02-2021,16.5,9.7,7.2,46,19,0.07,1.3
25-02-2021,22,4,4.5,35,21,0.24,2.1
26-02-2021,14.6,10,5.3,47,15,0,0
27-02-2021,15,10,9.7,43,29,0,0
28-02-2021,5,10,6,41,18,0,0
01-03-2021,9.7,10,3.8,50,15,0,0
02-03-2021,15.5,10,3.4,65,20,0,0
03-03-2021,15,10,4.8,63,25,0,0
04-03-2021,20.7,10,7.7,49,30,0.04,0
05-03-2021,25.4,10,3.3,63,25,0,0
06-03-2021,18.6,10,4.8,63,22,0,0
07-03-2021,18,10,4.5,69,29,0,0
08-03-2021,21.9,10,4.9,67,33,0,0
09-03-2021,22.4,10,6,67,34,0,0
10-03-2021,29,9.5,7.5,54,34,0.06,0
11-03-2021,26.1,10,5.3,48,26,0,0
12-03-2021,30.4,9.4,4.7,44,33,0.07,0
13-03-2021,32.9,7.3,7.7,43,33,0.53,2.6
14-03-2021,29.9,0.9,19.3,33,28,1.78,16.8
15-03-2021,22.4,7.8,9.1,39,15,0.01,0.1
16-03-2021,21.1,5.7,3.5,36,17,0,0
17-03-2021,27.5,7.9,4.1,47,30,0,0
18-03-2021,22.3,9.9,3,46,17,0,0
19-03-2021,26.4,8.6,3.3,53,23,0,0
20-03-2021,30,6.4,2.4,60,28,0,0
21-03-2021,30.1,8.6,7.5,49,33,0.08,0
22-03-2021,30.7,8.2,4.2,45,29,0.01,0.3
23-03-2021,27.1,10,10.1,45,27,0,0
24-03-2021,25,9.5,9.2,43,27,0,0
25-03-2021,25.2,10,2.9,50,22,0,0
26-03-2021,28.7,9.9,5.8,51,34,0.01,0
27-03-2021,27.2,7.5,8.7,55,29,0.07,0
28-03-2021,23.7,10,4.8,67,27,0,0
29-03-2021,17.5,10,14,73,36,0,0
30-03-2021,20.9,9.9,12.6,49,27,0,0.1
31-03-2021,15.6,10,4.5,53,22,0,0
01-04-2021,16.5,10,5,68,25,0,0
02-04-2021,19.3,10,3.8,78,33,0,0
03-04-2021,19.7,10,4.6,80,34,0,0
04-04-2021,22.8,10,4.9,81,39,0,0
05-04-2021,26.5,10,5,82,38,0,0
06-04-2021,27.9,9,14.1,71,41,0.08,0
07-04-2021,30.2,5.3,9.5,65,36,0,0
08-04-2021,21.3,10,8.5,72,33,0,0
09-04-2021,19.9,10,14.6,60,35,0,0
10-04-2021,19.9,10,5.1,71,26,0,0
11-04-2021,18.9,10,7.8,63,37,0,0
12-04-2021,16.5,10,6.2,46,29,0,0
13-04-2021,17.1,9.4,7.1,41,29,0,0
14-04-2021,24.4,9.4,6.6,41,26,0.05,0.4
15-04-2021,27.5,8.4,7.5,36,31,0.55,3
16-04-2021,27.2,5.1,9.2,41,27,0.07,1.8
17-04-2021,21.7,10,7.4,49,26,0,0
18-04-2021,20.5,10,8.1,61,29,0,0
19-04-2021,26.9,7.2,8.7,53,23,0.45,6.4
20-04-2021,18.4,7,4.3,39,11,0.05,0.5
21-04-2021,21.5,8.1,5.9,35,27,0.04,0
22-04-2021,29.7,5.3,5.4,53,29,0.01,0
23-04-2021,29.1,10,7.3,58,32,0,0
24-04-2021,33.6,10,3.7,59,33,0.02,0
25-04-2021,34,10,6.5,77,37,0,0
26-04-2021,22.4,10,6.1,79,49,0,0
27-04-2021,32.2,10,8.6,69,42,0.3,0
28-04-2021,37.2,9.8,10,64,39,0.53,0
29-04-2021,33.4,10,4.7,72,36,0,0
30-04-2021,37,10,4.8,79,41,0,0
01-05-2021,37.7,10,4.1,86,47,0,0
02-05-2021,41.8,9.8,9.5,70,47,0.46,0
03-05-2021,39.7,9.5,8.5,49,38,0.7,0
04-05-2021,37.3,9.8,4,60,36,0.02,0
05-05-2021,40.2,10,4.9,60,40,0,0
06-05-2021,39,10,4.2,68,37,0,0
07-05-2021,40.2,10,4.8,80,40,0,0
08-05-2021,38.9,10,9.8,74,47,0,0
09-05-2021,33.6,10,9.9,56,38,0,0
10-05-2021,38.2,8.7,9,48,32,1.45,1.9
11-05-2021,34.3,3.1,4.8,42,32,0.6,0.8
12-05-2021,37.6,8.1,2.8,64,36,0,0
13-05-2021,39.1,10,4.2,76,37,0,0
14-05-2021,42.9,10,5.5,69,44,0.01,0
15-05-2021,49.9,8.9,4.2,64,51,0.08,0
16-05-2021,49.4,9.5,7.1,63,50,0,0
17-05-2021,49.4,9.3,4.5,65,49,0.89,0
18-05-2021,48.3,9.7,5.1,67,45,0,0
19-05-2021,47.5,8.4,4.2,74,45,0,0
20-05-2021,47.1,10,6.9,80,47,0,0
21-05-2021,49.8,10,5,75,50,0,0
22-05-2021,47.7,10,8.5,71,48,0.14,0
23-05-2021,50.1,9.8,5.9,76,52,0.36,0
24-05-2021,38.4,9.3,5.3,74,41,0,0
25-05-2021,35.3,10,4.3,76,43,0,0
26-05-2021,44.5,10,5.8,77,49,0,0
27-05-2021,40.2,10,7.5,75,48,0,0
28-05-2021,45.8,9.9,5.7,82,50,0,0
29-05-2021,47.9,9.8,6.3,75,51,0,0
30-05-2021,50.6,6.8,7,62,49,0.81,0
31-05-2021,47.6,10,2.7,64,45,0,0
01-06-2021,46,9.9,4.4,74,41,0,0
02-06-2021,47.1,10,3.7,78,46,0,0
03-06-2021,49.7,10,4.7,84,50,0,0
04-06-2021,50.8,10,3.9,89,53,0,0
05-06-2021,50.2,10,4.6,91,55,0,0
06-06-2021,50.3,10,5.4,88,60,0,0
07-06-2021,52.4,10,4.6,89,54,0,0
08-06-2021,50.8,10,6,92,53,0,0
09-06-2021,49.5,10,6.2,89,56,0,0
10-06-2021,53.9,9.9,6,94,59,0,0
11-06-2021,31.2,10,10.4,87,55,0,0
12-06-2021,41.4,10,5.3,90,48,0,0
13-06-2021,58,10,5.9,93,58,0,0
14-06-2021,55.1,10,6.8,95,60,0,0
15-06-2021,53.6,9.8,5,98,60,0,0
16-06-2021,46.6,9.9,5.2,100,59,0,0
17-06-2021,48.5,10,3.7,99,58,0,0
18-06-2021,45.6,10,7.1,88,63,0,0
19-06-2021,57,10,6.7,83,62,0.05,0
20-06-2021,49.4,9.8,7.6,80,55,0,0
21-06-2021,48.7,10,8.2,73,53,0.01,0
22-06-2021,46.4,10,4.9,94,51,0,0
23-06-2021,43.3,9.8,4.5,97,57,0,0
24-06-2021,46.1,9.8,6,86,66,0,0
25-06-2021,55.5,9.9,6.4,76,57,0.29,0
26-06-2021,53.1,9.9,6.1,73,55,0.11,0
27-06-2021,48.8,9.9,7.6,75,55,0,0
28-06-2021,49.9,10,5.6,75,53,0.02,0
29-06-2021,49.9,10,5.8,79,50,0,0
30-06-2021,52,10,5.6,83,53,0,0
01-07-2021,57.6,10,6.9,78,62,0.05,0
02-07-2021,58.2,8.6,5.9,86,55,0,0
03-07-2021,54.8,9.6,5.2,87,57,0,0
04-07-2021,55.7,9.7,4.9,88,60,0,0
05-07-2021,54.6,10,6.2,87,58,0,0
06-07-2021,54.8,10,5.5,86,63,0,0
07-07-2021,54.1,9.9,6.6,91,59,0,0
08-07-2021,48.3,9.9,6.1,97,58,0.09,0
09-07-2021,51.8,10,5.6,94,59,0.01,0
10-07-2021,52,9.8,7.6,84,64,0,0
11-07-2021,47.9,9.8,5.1,86,54,0,0
12-07-2021,46.5,9.9,4.9,90,56,0,0
13-07-2021,50.4,10,6.6,84,65,0,0
14-07-2021,55.6,10,5.8,78,61,0.01,0
15-07-2021,54.2,9.8,5.8,86,55,0,0
16-07-2021,47,9.8,4.8,92,55,0,0
17-07-2021,50.3,9.8,6.7,92,57,0,0
18-07-2021,52,9.5,5.3,92,58,0,0
19-07-2021,48.5,10,5.2,93,59,0,0
20-07-2021,49.6,10,5.7,93,58,0,0
21-07-2021,54,10,6.2,87,64,0.01,0
22-07-2021,55.5,9.9,4.5,92,61,0,0
23-07-2021,55.9,10,6.8,92,67,0.04,0
24-07-2021,55.7,9.9,5.6,88,63,0,0
25-07-2021,51.3,9.8,6.5,91,61,0,0
26-07-2021,53.7,9.7,5.9,93,59,0,0
27-07-2021,49.7,9.6,5.9,94,57,0,0
28-07-2021,52.9,9.8,6.3,97,62,0,0
29-07-2021,55.1,10,8.9,92,66,0,0
30-07-2021,55.7,9.9,9.1,92,66,0.22,0
31-07-2021,59.7,9.8,6.7,77,63,0.22,0
01-08-2021,55.8,7,4.2,80,56,0,0
02-08-2021,51.2,8.5,5.1,86,55,0,0
03-08-2021,55.5,10,5.9,79,64,0.09,0
04-08-2021,56,10,5.7,87,61,0.05,0
05-08-2021,47.7,9.5,5,90,55,0,0
06-08-2021,46.8,9.8,5.5,88,56,0.03,0
07-08-2021,46.6,8.1,9.6,81,60,0.1,0
08-08-2021,46.7,8.5,4.5,91,51,0,0
09-08-2021,45.7,9.4,5,92,55,0,0
10-08-2021,42.5,8.8,3.8,90,55,0,0
11-08-2021,37.9,9.7,5.6,90,59,0,0
12-08-2021,45.3,10,8.3,86,58,0,0
13-08-2021,52.4,9.8,6.7,84,57,0,0
14-08-2021,55.9,9.5,5.4,90,59,0,0
15-08-2021,48.7,10,6.1,89,65,0,0
16-08-2021,43.2,9.5,5,91,56,0,0
17-08-2021,43.2,9.4,4.5,93,55,0,0
18-08-2021,46.6,9.4,5.3,93,57,0,0
19-08-2021,54,10,11.1,80,66,0.03,0
20-08-2021,46.8,9.8,6.8,78,50,0.34,0
21-08-2021,45.6,10,4.9,82,54,0,0
22-08-2021,51.9,9.4,5.6,87,56,0,0
23-08-2021,46.8,9.7,4.6,91,55,0,0
24-08-2021,43.3,9.8,5.1,92,53,0,0
25-08-2021,49.8,9.9,8,83,61,0,0
26-08-2021,54.2,10,6.7,86,59,0,0
27-08-2021,44.6,9.3,8.8,92,54,0,0
28-08-2021,45.5,9.8,5.3,88,54,0,0
29-08-2021,49.4,10,8.6,80,60,0,0
30-08-2021,50.9,8.8,4.9,91,54,0,0
31-08-2021,39.7,9.1,5.4,92,54,0,0
01-09-2021,45.5,9.7,6.8,90,60,0.02,0
02-09-2021,52.5,10,7.1,84,65,0,0
03-09-2021,53.9,10,5.1,78,59,0.02,0
04-09-2021,53.4,9.1,5.1,82,52,0,0
05-09-2021,36.6,9.5,4.3,89,45,0,0
06-09-2021,35.7,9.2,4.3,94,48,0,0
07-09-2021,35.6,10,4.3,83,53,0,0
08-09-2021,42.8,9.6,4.5,87,49,0,0
09-09-2021,39.6,9.5,4.2,96,50,0,0
10-09-2021,36.8,9.6,3.3,98,51,0,0
11-09-2021,40.4,9.6,5.4,96,57,0,0
12-09-2021,48.7,10,5.1,81,60,0,0
13-09-2021,47.4,10,9.5,86,55,0.29,0
14-09-2021,51.8,9.9,7.2,76,58,0.12,0
15-09-2021,48.8,9.8,4.4,86,49,0,0
16-09-2021,38.5,9.8,4.4,93,49,0,0
17-09-2021,36.9,10,9.4,75,46,0,0
18-09-2021,39.9,9.6,4.6,89,42,0,0
19-09-2021,39.3,10,5.7,87,56,0,0
20-09-2021,32.3,10,15,76,51,0.03,0
21-09-2021,35.2,10,4.9,66,40,0.01,0
22-09-2021,31.5,10,4.5,78,37,0,0
23-09-2021,31.9,10,4.1,83,43,0,0
24-09-2021,35,10,4.7,72,44,0,0
25-09-2021,37.4,9.2,4.3,84,41,0,0
26-09-2021,33.7,9.7,3.8,88,46,0,0
27-09-2021,34.1,9.9,3.9,88,47,0,0
28-09-2021,36.2,10,5.9,83,50,0,0
29-09-2021,43,9.9,9.7,69,50,0.07,0
30-09-2021,39,10,6.3,64,45,0,0
01-10-2021,41.3,9.8,3.8,69,41,0,0
02-10-2021,36.2,10,4.8,75,42,0,0
03-10-2021,29.8,10,3.6,79,38,0,0
04-10-2021,30.8,10,3.9,81,40,0,0
05-10-2021,30.3,10,5.3,80,42,0,0
06-10-2021,35.5,10,6.7,78,44,0,0
07-10-2021,38,10,4.8,77,46,0,0
08-10-2021,38.6,9.8,4.6,72,47,0,0
09-10-2021,38.2,10,8,71,47,0,0
10-10-2021,31.2,10,6,68,43,0,0
11-10-2021,28,10,6,68,34,0,0
12-10-2021,33,10,11.3,61,37,0.11,0
13-10-2021,27.6,9.8,9.9,60,33,0,0
14-10-2021,27.8,10,7.8,48,30,0.04,0
15-10-2021,23.4,10,5.8,56,28,0,0
16-10-2021,21.4,10,2.5,68,27,0,0
17-10-2021,26.1,10,2.9,72,30,0,0
18-10-2021,28.3,10,5,74,38,0,0
19-10-2021,30.1,10,9,64,39,0,0
20-10-2021,30.3,10,6.1,63,30,0,0
21-10-2021,28.4,10,4.1,65,30,0,0
22-10-2021,24.9,10,4.8,74,32,0,0
23-10-2021,26.4,10,3.9,62,38,0,0
24-10-2021,30.6,10,5.1,67,36,0,0
25-10-2021,28.2,10,5.5,67,37,0,0
26-10-2021,31.4,10,7.8,67,35,0,0
27-10-2021,21.4,10,17.6,57,42,0,0
28-10-2021,25.4,10,12.5,63,38,0,0
29-10-2021,26.2,10,3.7,72,30,0,0
30-10-2021,28.7,9.9,5.5,65,34,0,0
31-10-2021,33.6,9.7,6.8,49,36,0.05,0
01-11-2021,32,9.6,7.4,39,32,0.15,0.4
02-11-2021,32.6,10,2.9,44,34,0.06,0
03-11-2021,35.5,6.8,3.5,61,29,0,0
04-11-2021,31.4,10,3.6,65,29,0,0
05-11-2021,27.4,10,5.8,74,34,0,0
06-11-2021,24.1,10,4,72,32,0,0
07-11-2021,23,9.9,4.7,77,37,0,0
08-11-2021,27.9,10,5,58,36,0,0
09-11-2021,29.6,9.5,3.6,53,27,0,0
10-11-2021,25.6,10,9.1,57,38,0,0
11-11-2021,18.4,10,9,56,29,0,0
12-11-2021,20.2,10,7.5,57,27,0,0
13-11-2021,24.8,10,4.8,68,34,0,0
14-11-2021,24.8,10,8.4,71,31,0,0
15-11-2021,26.7,10,5,67,47,0,0
16-11-2021,22,10,13.8,68,41,0,0
17-11-2021,19,9.4,8,52,22,0.02,0.3
18-11-2021,14.4,10,2.9,45,14,0,0
19-11-2021,17.3,10,4.7,64,29,0,0
20-11-2021,23.1,10,5.4,56,30,0.03,0
21-11-2021,24.4,10,6.1,53,25,0,0
22-11-2021,20.3,10,2.8,63,25,0,0
23-11-2021,15.3,10,6.5,62,25,0,0
24-11-2021,15.6,10,14.1,50,29,0,0
25-11-2021,17.7,10,4,55,14,0,0
26-11-2021,18,10,3.4,69,21,0,0
27-11-2021,17.7,10,6.9,56,36,0,0
28-11-2021,23.1,10,3.7,60,24,0,0
29-11-2021,25.4,10,5.4,72,33,0,0
30-11-2021,25.8,10,8.8,55,39,0,0
01-12-2021,26.1,10,4.5,72,33,0,0
02-12-2021,23.6,10,2.7,74,29,0,0
03-12-2021,24.7,10,4.7,56,30,0,0
04-12-2021,26.7,10,2.1,61,25,0,0
05-12-2021,14.2,10,10.1,63,23,0,0
06-12-2021,6.4,10,4.9,28,16,0,0
07-12-2021,12.4,10,6.3,48,22,0,0
08-12-2021,18.7,10,4.5,48,21,0,0
09-12-2021,23.5,10,7,49,39,0,0
10-12-2021,18.4,10,9.2,42,27,0,0
11-12-2021,3.7,10,6.7,43,14,0,0
12-12-2021,9.8,10,5.1,57,24,0,0
13-12-2021,12,10,5.7,52,26,0,0
14-12-2021,14.6,10,4.1,53,26,0,0
15-12-2021,15.6,10,9.3,48,22,0,0
16-12-2021,7.5,10,8.4,44,16,0,0
17-12-2021,10.5,10,7.5,42,19,0,0
18-12-2021,8.5,10,4.8,35,8,0,0
19-12-2021,10.1,10,2.8,56,14,0,0
20-12-2021,9.8,10,5.1,54,22,0,0
21-12-2021,9.5,10,9.2,61,21,0,0
22-12-2021,-3.4,10,10.4,62,28,0,0
23-12-2021,14,10,10.9,63,29,0,0
24-12-2021,33.6,10,10.5,54,39,0.06,0
25-12-2021,24.4,10,8.9,54,29,0,0
26-12-2021,19.7,9.9,7.7,54,21,0,0
27-12-2021,12.3,10,6.8,39,19,0,0
28-12-2021,10.9,10,10.1,36,23,0,0
29-12-2021,4.3,10,6.4,33,13,0,0
30-12-2021,6.8,10,9.4,49,11,0,0
31-12-2021,17,6.7,8.1,35,16,0.49,6.5
01-01-2022,7.3,4.8,5.7,18,-1,0.09,1.4
02-01-2022,-0.7,9.1,2.3,40,-7,0,0
03-01-2022,14.4,10,2.9,39,10,0,0
04-01-2022,15.4,10,13.4,47,17,0,0
05-01-2022,14.8,8.9,9.3,39,5,0.19,3.7
06-01-2022,2,6.4,5.2,15,1,0.08,1.7
07-01-2022,8.5,10,3.4,49,6,0,0
08-01-2022,23.1,10,6.3,51,22,0,0
09-01-2022,21.2,10,4.4,39,23,0,0
10-01-2022,16.2,10,2,53,11,0,0
11-01-2022,15.8,10,3,46,17,0,0
12-01-2022,18.5,10,2.9,55,23,0,0
13-01-2022,22.5,10,2.7,53,24,0,0
14-01-2022,24.6,10,12.1,49,31,0,0
15-01-2022,18.3,10,7.6,44,15,0,0
16-01-2022,19.2,10,5.1,50,21,0,0
17-01-2022,20,10,2.3,55,21,0,0
