,DATE,TEMP,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
6599,2018-01-25,41.6,6.9,10.0,8.3,62,26,0,0
6600,2018-01-26,40.8,4.4,10.0,13.4,46,20,T,T
6601,2018-01-27,30.4,-3.4,10.0,5.7,46,14,0,0
6602,2018-01-28,34.9,7.2,10.0,5.2,52,20,0,0
6603,2018-01-29,34.4,21.1,10.0,5.6,54,20,0,0
6604,2018-01-30,43.1,13.1,10.0,5.6,60,31,0,0
6605,2018-01-31,45.1,13.2,10.0,7.7,58,24,0,0
6606,2018-02-01,29.0,18.8,10.0,7.5,35,19,0,0
6607,2018-02-02,31.8,18.2,10.0,5.5,55,17,0,0
6608,2018-02-03,43.7,18.2,10.0,8.2,62,25,0,0
6609,2018-02-04,31.0,20.5,7.6,7.4,37,17,T,T
6610,2018-02-05,38.2,19.8,8.1,11.3,58,19,0.01,0.1
6611,2018-02-06,26.9,20.9,7.5,8.2,49,19,0.02,0.2
6612,2018-02-07,29.0,21.2,9.3,4.2,49,19,0,0
6613,2018-02-08,40.6,19.4,10.0,6.6,61,25,0,0
6614,2018-02-09,42.9,18.5,9.7,8.9,51,18,0,0
6615,2018-02-10,17.3,14.3,2.3,7.2,20,12,0.19,4
6616,2018-02-11,16.0,10.2,8.3,5.5,27,1,0,0
6617,2018-02-12,22.3,15.6,10.0,4.7,33,15,0,0
6618,2018-02-13,32.2,22.6,10.0,4.7,58,18,0,0
6619,2018-02-14,46.6,18.8,10.0,13.5,63,32,0,0
6620,2018-02-15,46.3,19.6,10.0,14.2,56,23,0.03,0.7
6621,2018-02-16,25.5,21.7,5.0,9.9,39,20,0.01,T
6622,2018-02-17,39.1,13.3,10.0,14.1,49,31,0,0
6623,2018-02-18,47.5,8.6,10.0,10.1,65,32,0,0
6624,2018-02-19,28.4,15.0,6.5,12.7,45,11,0.13,2.8
6625,2018-02-20,12.5,8.7,4.7,4.9,20,2,T,0.6
6626,2018-02-21,14.2,8.2,7.0,8.2,26,1,T,0.3
6627,2018-02-22,19.0,13.0,8.0,4.1,36,13,T,0.1
6628,2018-02-23,25.0,15.6,7.8,6.0,39,13,0.01,0.2
6629,2018-02-24,26.6,10.7,6.6,8.8,38,17,0,0
6630,2018-02-25,27.2,-0.5,10.0,8.1,41,14,0,0
6631,2018-02-26,34.3,-1.5,10.0,9.5,58,18,0,0
6632,2018-02-27,45.3,-1.7,10.0,9.3,60,30,0,0
6633,2018-02-28,40.7,5.2,10.0,9.5,49,25,0,0
6634,2018-03-01,33.6,18.4,10.0,8.5,50,20,0,0
6635,2018-03-02,46.7,10.4,10.0,12.2,65,30,0,0
6636,2018-03-03,54.4,4.2,10.0,12.2,69,35,0,0
6637,2018-03-04,52.9,0.0,10.0,17.4,63,31,0,0
6638,2018-03-05,35.2,-2.3,10.0,20.8,42,20,0,0
6639,2018-03-06,31.4,-1.1,10.0,10.2,47,21,0,0
6640,2018-03-07,32.7,3.8,10.0,6.5,52,14,0,0
6641,2018-03-08,41.5,2.9,10.0,7.7,62,23,0,0
6642,2018-03-09,49.8,7.3,10.0,10.6,65,36,0,0
6643,2018-03-10,46.6,13.9,10.0,11.4,60,27,0,0
6644,2018-03-11,35.0,13.9,10.0,5.3,50,20,0,0
6645,2018-03-12,37.7,7.1,10.0,5.9,57,19,0,0
6646,2018-03-13,39.9,14.8,10.0,9.4,52,24,0,0
6647,2018-03-14,45.6,21.2,10.0,7.1,66,27,0,0
6648,2018-03-15,52.4,20.4,10.0,7.3,68,35,0.12,T
6649,2018-03-16,45.2,20.7,9.6,14.5,57,32,0,0
6650,2018-03-17,41.7,18.0,10.0,10.0,59,27,0,0
6651,2018-03-18,45.3,12.8,10.0,8.7,61,29,0.01,0.2
6652,2018-03-19,35.9,23.0,9.3,17.8,44,26,T,T
6653,2018-03-20,35.3,18.6,10.0,5.9,51,20,0,0
6654,2018-03-21,40.7,13.1,10.0,7.9,59,24,0,0
6655,2018-03-22,51.7,19.7,10.0,8.9,73,34,0,0
6656,2018-03-23,63.3,26.4,10.0,20.5,70,43,0,0
6657,2018-03-24,49.5,24.4,10.0,11.8,62,30,0,0
6658,2018-03-25,56.6,18.5,10.0,12.4,68,39,0,0
6659,2018-03-26,42.6,29.6,8.0,8.7,58,30,0.27,0.7
6660,2018-03-27,35.5,28.7,6.7,7.3,45,28,0.11,2.2
6661,2018-03-28,37.4,25.6,9.7,8.0,49,26,0.09,T
6662,2018-03-29,36.0,26.2,9.1,7.4,49,26,T,0
6663,2018-03-30,39.3,25.6,10.0,9.9,67,27,0,0
6664,2018-03-31,50.3,22.8,10.0,11.8,57,28,0,0
6665,2018-04-01,33.5,21.4,9.8,10.1,47,21,T,T
6666,2018-04-02,47.5,18.4,10.0,8.5,76,27,0,0
6667,2018-04-03,43.8,15.4,10.0,14.6,48,27,T,0
6668,2018-04-04,41.9,5.6,10.0,7.8,66,22,0,0
6669,2018-04-05,53.0,12.0,10.0,5.7,66,37,T,0
6670,2018-04-06,41.4,25.0,8.4,9.2,45,20,0.03,T
6671,2018-04-07,24.4,22.4,1.6,7.8,44,19,0.07,0
6672,2018-04-08,48.5,29.5,8.5,10.2,65,37,0.02,0
6673,2018-04-09,44.7,29.9,10.0,7.0,53,35,0.03,0
6674,2018-04-10,46.6,25.4,10.0,6.2,67,27,0,0
6675,2018-04-11,58.9,18.4,10.0,10.0,78,40,0,0
6676,2018-04-12,66.2,15.2,10.0,15.3,75,43,0,0
6677,2018-04-13,44.5,19.0,9.7,20.8,45,28,0.05,0.6
6678,2018-04-14,35.8,20.4,6.9,19.2,54,28,T,0.1
6679,2018-04-15,42.8,21.1,10.0,6.2,61,26,0,0
6680,2018-04-16,51.1,21.2,10.0,8.5,76,29,0,0
6681,2018-04-17,60.9,10.0,9.0,20.8,69,37,0,0
6682,2018-04-18,42.5,4.4,10.0,9.8,56,29,0,0
6683,2018-04-19,45.0,10.6,10.0,8.2,64,30,0,0
6684,2018-04-20,45.5,25.4,9.3,15.4,52,32,0.8,4.2
6685,2018-04-21,34.9,31.5,4.6,9.2,41,32,0.02,T
6686,2018-04-22,44.0,32.4,8.7,5.6,66,31,0,0
6687,2018-04-23,49.7,36.0,10.0,6.3,67,36,T,0
6688,2018-04-24,42.2,31.6,8.7,17.1,44,32,0.06,0.4
6689,2018-04-25,38.9,28.6,7.8,4.5,63,28,0,0
6690,2018-04-26,47.9,26.8,10.0,17.1,57,35,0,0
6691,2018-04-27,49.2,25.7,10.0,4.7,69,30,0,0
6692,2018-04-28,57.1,26.8,10.0,7.4,72,39,0,0
6693,2018-04-29,64.5,29.2,10.0,12.5,79,48,0,0
6694,2018-04-30,64.1,14.2,10.0,12.3,76,51,0,0
6695,2018-05-01,56.3,31.0,10.0,11.7,70,42,0,0
6696,2018-05-02,52.4,37.1,10.0,10.2,65,45,0.1,0
6697,2018-05-03,46.3,39.0,9.4,12.7,54,41,0.05,0
6698,2018-05-04,52.1,31.3,10.0,6.6,68,39,0,0
6699,2018-05-05,58.5,25.6,10.0,4.6,75,41,0,0
6700,2018-05-06,63.6,30.3,10.0,5.3,78,43,0,0
6701,2018-05-07,64.2,32.1,10.0,6.8,81,45,0,0
6702,2018-05-08,70.3,29.2,10.0,11.6,80,51,0,0
6703,2018-05-09,64.9,32.6,10.0,5.7,81,47,0,0
6704,2018-05-10,66.4,33.3,10.0,9.2,88,45,0,0
6705,2018-05-11,65.7,40.4,10.0,15.4,79,51,0,0
6706,2018-05-12,61.8,47.5,8.8,9.0,74,52,0,0
6707,2018-05-13,61.5,47.3,8.1,11.1,77,52,0.02,T
6708,2018-05-14,59.7,45.8,9.6,10.3,73,51,0.03,T
6709,2018-05-15,59.2,41.4,10.0,10.2,71,47,0.01,T
6710,2018-05-16,61.6,37.5,10.0,5.5,82,45,0,0
6711,2018-05-17,67.8,34.8,9.8,10.2,87,48,0,0
6712,2018-05-18,63.7,33.8,9.8,15.2,72,49,0.02,T
6713,2018-05-19,52.2,43.1,9.9,13.2,57,44,0.06,0
6714,2018-05-20,46.8,40.4,7.6,9.0,57,42,0.06,0
6715,2018-05-21,58.6,39.9,10.0,7.8,81,45,0,0
6716,2018-05-22,62.9,38.6,10.0,7.8,82,47,0,0
6717,2018-05-23,66.6,39.9,10.0,9.3,84,52,0,0
6718,2018-05-24,70.2,38.3,10.0,9.0,84,52,0,0
6719,2018-05-25,68.9,35.2,10.0,8.4,88,50,0,0
6720,2018-05-26,72.4,35.6,10.0,8.3,91,50,0,0
6721,2018-05-27,73.2,25.5,10.0,9.4,87,53,T,0
6722,2018-05-28,65.1,45.0,10.0,16.3,75,55,0.05,0
6723,2018-05-29,61.2,43.9,10.0,7.5,79,47,0.01,0
6724,2018-05-30,64.5,45.2,10.0,10.7,78,52,1.05,T
6725,2018-05-31,67.8,40.8,10.0,7.4,88,48,0,0
6726,2018-06-01,73.4,26.3,10.0,9.3,90,52,0,0
6727,2018-06-02,65.8,28.8,10.0,13.4,76,51,0,0
6728,2018-06-03,60.7,36.9,10.0,9.5,71,48,0,0
6729,2018-06-04,67.4,36.8,10.0,7.6,88,48,0,0
6730,2018-06-05,74.9,33.3,10.0,5.1,92,54,0,0
6731,2018-06-06,74.4,37.2,10.0,9.0,90,54,0,0
6732,2018-06-07,71.3,43.1,10.0,9.9,83,58,T,0
6733,2018-06-08,73.4,37.9,10.0,8.8,93,53,0,0
6734,2018-06-09,77.3,26.9,10.0,9.6,95,57,0,0
6735,2018-06-10,77.4,25.9,9.5,10.0,93,57,0,0
6736,2018-06-11,75.3,24.8,10.0,12.2,85,59,0,0
6737,2018-06-12,71.8,34.7,10.0,6.9,87,51,0.03,T
6738,2018-06-13,72.9,51.3,9.8,8.4,87,61,0.6,T
6739,2018-06-14,74.2,40.8,9.8,6.1,94,56,T,0
6740,2018-06-15,77.6,37.4,10.0,7.1,92,62,0.01,0
6741,2018-06-16,74.7,43.1,10.0,9.7,83,59,0,0
6742,2018-06-17,69.4,51.8,10.0,7.2,84,57,0.3,0
6743,2018-06-18,66.5,54.5,9.8,10.8,85,56,0,0
6744,2018-06-19,69.6,52.6,10.0,11.2,84,58,0,0
6745,2018-06-20,65.4,47.3,10.0,9.3,79,51,0,0
6746,2018-06-21,67.3,45.8,10.0,6.0,86,50,0,0
6747,2018-06-22,68.2,48.3,9.7,7.7,80,58,0.1,0
6748,2018-06-23,68.6,47.2,10.0,8.3,89,51,0,0
6749,2018-06-24,63.2,47.9,10.0,11.8,70,52,0.26,T
6750,2018-06-25,62.4,44.0,10.0,5.9,81,48,0,0
6751,2018-06-26,75.8,35.7,10.0,4.7,95,51,0,0
6752,2018-06-27,81.8,31.1,10.0,7.6,99,59,0,0
6753,2018-06-28,84.5,37.3,10.0,10.2,100,61,0,0
6754,2018-06-29,81.9,26.0,9.9,10.5,96,64,0,0
6755,2018-06-30,72.2,43.7,10.0,13.3,86,57,0.13,T
6756,2018-07-01,66.2,47.3,10.0,12.1,85,56,0,0
6757,2018-07-02,74.5,42.2,10.0,8.8,96,55,0,0
6758,2018-07-03,75.4,37.2,9.9,9.6,94,55,0,0
6759,2018-07-04,80.6,35.1,9.8,7.8,95,62,0.09,0
6760,2018-07-05,70.0,50.9,9.6,10.6,83,58,0.95,0
6761,2018-07-06,65.9,54.1,8.8,6.2,85,56,0,0
6762,2018-07-07,74.3,53.7,10.0,5.8,90,58,0,0
6763,2018-07-08,76.2,51.4,10.0,6.3,91,59,0,0
6764,2018-07-09,75.0,48.5,10.0,5.5,88,58,0,0
6765,2018-07-10,76.0,45.0,10.0,7.1,91,56,0,0
6766,2018-07-11,75.1,45.9,10.0,8.7,88,57,0.01,0
6767,2018-07-12,71.6,51.5,10.0,7.8,86,58,0.27,T
6768,2018-07-13,74.3,51.2,10.0,8.8,87,62,0,0
6769,2018-07-14,74.3,54.4,10.0,7.1,90,59,0.16,0
6770,2018-07-15,70.9,56.0,9.4,8.2,82,60,0.44,0
6771,2018-07-16,67.9,59.5,10.0,6.6,80,59,0,0
6772,2018-07-17,70.8,57.7,10.0,7.5,81,61,T,0
6773,2018-07-18,73.8,49.8,10.0,8.1,92,56,0,0
6774,2018-07-19,80.4,44.5,10.0,6.0,94,64,0,0
6775,2018-07-20,82.6,38.5,10.0,8.7,97,68,T,0
6776,2018-07-21,79.5,49.4,10.0,7.9,94,67,0.08,0
6777,2018-07-22,76.7,54.0,9.4,6.3,93,61,0.3,0
6778,2018-07-23,70.6,56.2,9.5,10.4,80,59,0.94,0
6779,2018-07-24,67.2,59.8,9.3,5.8,80,59,0.02,0
6780,2018-07-25,72.1,56.7,9.6,10.3,88,60,0.66,0
6781,2018-07-26,66.3,57.3,9.8,9.2,77,60,0.11,0
6782,2018-07-27,65.3,56.9,9.3,8.5,78,57,0.15,0
6783,2018-07-28,65.6,55.1,9.3,5.8,80,55,0.27,0
6784,2018-07-29,64.2,53.5,9.8,7.9,75,55,0.01,0
6785,2018-07-30,65.9,50.6,10.0,7.7,76,54,0,0
6786,2018-07-31,65.0,47.9,10.0,4.5,81,52,0,0
6787,2018-08-01,68.6,51.5,10.0,6.0,83,55,0.03,0
6788,2018-08-02,69.6,51.4,9.9,5.3,86,55,0,0
6789,2018-08-03,72.1,52.8,10.0,7.5,83,60,0.12,0
6790,2018-08-04,73.1,46.8,9.8,6.4,89,58,0.06,0
6791,2018-08-05,71.3,50.3,9.9,9.5,85,59,0.01,0
6792,2018-08-06,68.9,55.9,9.6,9.0,78,59,1.19,T
6793,2018-08-07,66.4,57.0,9.7,6.3,78,56,0.02,0
6794,2018-08-08,67.5,56.0,9.7,5.7,78,55,0.01,0
6795,2018-08-09,68.8,52.9,10.0,4.9,81,56,0,0
6796,2018-08-10,70.1,51.0,10.0,6.2,80,55,0,0
6797,2018-08-11,69.3,46.2,10.0,6.9,81,53,0,0
6798,2018-08-12,67.6,46.7,9.4,7.9,80,52,0,0
6799,2018-08-13,69.1,47.9,9.8,6.3,85,52,0,0
6800,2018-08-14,69.4,51.8,10.0,6.3,82,56,1.27,0
6801,2018-08-15,67.1,57.0,8.8,8.7,81,56,0,0
6802,2018-08-16,70.3,51.0,9.5,6.7,87,58,0,0
6803,2018-08-17,69.0,55.2,9.7,6.7,81,59,0.34,T
6804,2018-08-18,64.8,57.5,8.9,4.8,80,58,0.03,0
6805,2018-08-19,64.6,50.0,9.5,11.8,75,55,T,0
6806,2018-08-20,61.5,48.4,8.8,7.7,74,51,0,0
6807,2018-08-21,61.3,46.8,6.9,6.9,70,50,0.15,0
6808,2018-08-22,61.3,56.7,4.1,7.1,71,57,T,0
6809,2018-08-23,69.7,50.1,8.5,8.1,87,57,0,0
6810,2018-08-24,71.1,41.6,9.8,7.2,84,57,0,0
6811,2018-08-25,72.6,47.9,9.0,5.3,87,57,0,0
6812,2018-08-26,73.5,46.0,10.0,6.0,89,60,0.02,0
6813,2018-08-27,75.3,41.2,10.0,9.9,87,63,0,0
6814,2018-08-28,70.7,40.2,10.0,10.6,79,57,0,0
6815,2018-08-29,65.2,50.7,9.7,9.1,82,55,0,0
6816,2018-08-30,72.0,44.6,10.0,6.5,91,54,0,0
6817,2018-08-31,73.3,35.7,10.0,7.0,84,62,0,0
6818,2018-09-01,68.8,44.3,10.0,5.6,82,54,0.02,0
6819,2018-09-02,65.9,47.1,9.8,8.4,77,58,0.07,0
6820,2018-09-03,65.4,49.0,10.0,4.6,77,55,0,0
6821,2018-09-04,66.0,46.9,10.0,5.8,83,51,0,0
6822,2018-09-05,64.0,48.9,9.9,7.5,76,56,0.41,0
6823,2018-09-06,60.5,53.3,9.1,6.2,70,54,0.01,0
6824,2018-09-07,62.7,51.9,9.3,5.6,75,52,0,0
6825,2018-09-08,62.6,52.6,9.4,5.4,74,54,0,0
6826,2018-09-09,66.5,47.7,8.7,4.1,87,55,0,0
6827,2018-09-10,69.0,41.0,10.0,6.5,88,51,0,0
6828,2018-09-11,70.3,38.1,10.0,6.5,90,53,T,0
6829,2018-09-12,72.8,34.2,10.0,6.5,91,55,0,0
6830,2018-09-13,75.3,27.0,10.0,8.9,91,60,0,0
6831,2018-09-14,76.8,22.0,10.0,8.4,90,60,0,0
6832,2018-09-15,70.8,32.3,10.0,6.5,89,53,0,0
6833,2018-09-16,73.2,42.9,10.0,6.9,92,54,0,0
6834,2018-09-17,76.4,38.6,10.0,8.2,91,60,0,0
6835,2018-09-18,76.6,37.9,10.0,7.6,93,60,0,0
6836,2018-09-19,75.3,37.2,10.0,5.9,91,59,T,0
6837,2018-09-20,68.2,47.9,9.9,9.7,80,57,0.05,0
6838,2018-09-21,61.0,41.7,10.0,10.8,70,48,0,0
6839,2018-09-22,62.4,37.8,10.0,7.0,85,43,0,0
6840,2018-09-23,70.2,28.2,10.0,7.9,87,51,0,0
6841,2018-09-24,66.2,34.5,10.0,8.4,75,55,0.01,0
6842,2018-09-25,57.2,37.7,10.0,10.1,66,44,0,0
6843,2018-09-26,51.9,28.1,10.0,5.7,67,41,0,0
6844,2018-09-27,59.7,23.3,10.0,7.6,78,44,0,0
6845,2018-09-28,54.2,31.6,10.0,8.4,61,40,0,0
6846,2018-09-29,53.4,36.2,5.6,8.1,85,40,0,0
6847,2018-09-30,61.6,34.6,10.0,9.5,68,46,0,0
6848,2018-10-01,56.3,43.0,9.9,5.2,77,45,0,0
6849,2018-10-02,63.2,44.8,10.0,5.7,82,51,0,0
6850,2018-10-03,70.8,42.4,10.0,5.8,86,53,0.02,0
6851,2018-10-04,56.9,40.0,10.0,12.2,66,45,0,0
6852,2018-10-05,58.7,33.1,10.0,7.3,79,44,0,0
6853,2018-10-06,45.5,33.6,10.0,12.7,52,40,0,0
6854,2018-10-07,43.7,38.3,6.6,6.0,49,40,0.2,0
6855,2018-10-08,42.7,39.6,6.7,9.5,44,38,0.2,0
6856,2018-10-09,39.6,35.8,7.3,6.9,41,34,0.06,0
6857,2018-10-10,34.4,32.1,3.0,6.5,37,32,0.24,1.4
6858,2018-10-11,35.0,33.8,2.7,9.1,40,33,0.01,0
6859,2018-10-12,41.7,35.2,7.3,6.3,56,33,0,0
6860,2018-10-13,49.6,30.1,10.0,7.2,67,33,0,0
6861,2018-10-14,30.1,20.2,7.5,17.6,33,20,0.02,0.2
6862,2018-10-15,27.1,16.7,9.4,3.7,42,16,0,0
6863,2018-10-16,38.6,20.1,10.0,5.2,58,24,0,0
6864,2018-10-17,42.8,28.7,10.0,8.2,54,33,0,0
6865,2018-10-18,43.4,34.4,9.6,7.6,56,31,0,0
6866,2018-10-19,52.7,30.6,10.0,10.1,67,35,0,0
6867,2018-10-20,49.8,22.4,10.0,5.0,68,33,0,0
6868,2018-10-21,54.0,22.0,10.0,6.5,75,35,0,0
6869,2018-10-22,55.1,25.4,10.0,7.0,72,40,0,0
6870,2018-10-23,51.3,37.3,10.0,5.9,61,39,0,0
6871,2018-10-24,49.6,44.9,7.1,4.4,51,42,0.4,0
6872,2018-10-25,50.6,35.0,6.1,8.1,65,40,0,0
6873,2018-10-26,53.0,29.2,10.0,4.9,65,39,0,0
6874,2018-10-27,54.3,29.1,10.0,6.6,76,40,0,0
6875,2018-10-28,53.3,36.5,10.0,5.6,67,38,0,0
6876,2018-10-29,56.0,28.4,10.0,7.1,76,42,0,0
6877,2018-10-30,47.4,26.7,10.0,10.6,49,33,0.33,1.5
6878,2018-10-31,34.7,30.5,4.6,5.6,40,28,0.13,2.2
6879,2018-11-01,39.2,24.0,10.0,6.8,53,28,0,0
6880,2018-11-02,41.3,26.6,10.0,4.8,60,28,0,0
6881,2018-11-03,46.8,28.2,9.8,12.6,53,32,0.03,T
6882,2018-11-04,37.1,29.8,9.1,5.2,52,28,0,0
6883,2018-11-05,46.1,19.5,10.0,8.2,56,29,0,0
6884,2018-11-06,39.7,17.3,10.0,7.7,51,27,0,0
6885,2018-11-07,36.8,25.8,10.0,9.5,44,28,T,T
6886,2018-11-08,34.2,24.7,7.7,5.8,44,24,T,0
6887,2018-11-09,29.0,17.5,9.3,7.5,41,19,0,0
6888,2018-11-10,35.7,10.8,9.8,5.4,60,18,0,0
6889,2018-11-11,29.6,18.2,6.9,8.9,32,22,0.16,2.2
6890,2018-11-12,22.2,14.6,7.4,9.3,27,11,T,T
6891,2018-11-13,27.8,14.7,10.0,6.5,48,11,0,0
6892,2018-11-14,39.1,20.5,10.0,5.2,57,26,0,0
6893,2018-11-15,46.9,17.4,10.0,7.9,63,30,0,0
6894,2018-11-16,40.5,20.5,10.0,3.5,63,26,0,0
6895,2018-11-17,33.9,25.4,7.3,9.0,37,22,0.06,T
6896,2018-11-18,26.0,22.6,3.5,4.5,39,21,0,0
6897,2018-11-19,32.8,15.4,10.0,7.1,46,24,0,0
6898,2018-11-20,36.5,16.6,10.0,4.1,55,21,0,0
6899,2018-11-21,39.6,17.6,10.0,5.3,60,24,0,0
6900,2018-11-22,40.8,15.6,10.0,5.5,59,26,0,0
6901,2018-11-23,46.1,14.5,10.0,17.6,53,30,0,0
6902,2018-11-24,41.1,17.4,9.6,10.5,60,27,0.05,0.4
6903,2018-11-25,31.0,15.3,8.0,16.9,41,18,T,0.2
6904,2018-11-26,27.1,8.9,10.0,5.5,43,14,0,0
6905,2018-11-27,39.6,13.6,10.0,3.8,53,30,0,0
6906,2018-11-28,47.1,20.1,10.0,5.1,61,36,0,0
6907,2018-11-29,42.3,23.3,10.0,6.9,54,28,0,0
6908,2018-11-30,35.7,24.7,9.9,5.7,45,24,0,0
6909,2018-12-01,35.9,18.8,9.7,11.8,48,23,T,T
6910,2018-12-02,27.1,12.3,10.0,6.4,35,17,0.01,0.2
6911,2018-12-03,25.5,20.7,5.9,4.6,31,20,0.01,T
6912,2018-12-04,25.7,7.4,9.7,6.2,37,14,0,0
6913,2018-12-05,29.7,0.2,10.0,5.9,50,14,0,0
6914,2018-12-06,23.2,7.9,10.0,8.8,25,12,T,T
6915,2018-12-07,25.8,14.5,9.9,6.4,41,12,0,0
6916,2018-12-08,30.3,14.5,10.0,5.2,46,18,0,0
6917,2018-12-09,30.7,15.9,10.0,5.5,45,18,0,0
6918,2018-12-10,29.7,3.0,10.0,5.0,51,14,0,0
6919,2018-12-11,44.5,5.9,10.0,9.1,59,20,0,0
6920,2018-12-12,39.6,2.9,10.0,6.9,61,21,T,T
6921,2018-12-13,33.3,11.3,9.3,16.0,43,18,0,T
6922,2018-12-14,31.5,6.4,10.0,6.1,50,17,0,0
6923,2018-12-15,40.0,8.7,10.0,4.8,59,23,0,0
6924,2018-12-16,37.5,12.9,10.0,6.8,55,24,0,0
6925,2018-12-17,36.6,13.4,10.0,5.5,57,21,0,0
6926,2018-12-18,45.0,15.2,10.0,6.9,55,28,0,0
6927,2018-12-19,39.7,15.8,10.0,11.2,51,22,T,T
6928,2018-12-20,30.8,12.4,10.0,6.6,43,20,0,0
6929,2018-12-21,37.7,8.9,10.0,7.9,61,19,0,0
6930,2018-12-22,34.8,17.6,9.6,9.5,44,18,0.02,0.3
6931,2018-12-23,26.3,15.2,8.5,4.4,40,14,0,0
6932,2018-12-24,34.3,13.6,10.0,7.1,46,21,0,0
6933,2018-12-25,31.9,17.1,10.0,7.3,43,20,0,0
6934,2018-12-26,31.1,20.6,9.5,5.1,46,18,0,0
6935,2018-12-27,25.5,12.3,9.9,18.4,30,16,T,T
6936,2018-12-28,17.5,5.2,9.8,9.2,22,11,0.04,0.4
6937,2018-12-29,16.6,11.1,5.7,4.4,31,2,0.01,0.1
6938,2018-12-30,30.6,12.3,10.0,5.2,54,14,0,0
6939,2018-12-31,24.6,11.6,7.2,13.0,33,6,T,0.3
6940,2019-01-01,5.8,-0.5,5.3,9.1,13,0,0.01,0.2
6941,2019-01-02,16.5,2.7,9.8,4.5,38,4,0,0
6942,2019-01-03,30.7,7.4,10.0,5.1,55,15,0,0
6943,2019-01-04,40.6,16.4,10.0,6.7,61,26,0,0
6944,2019-01-05,42.9,16.2,10.0,5.8,63,28,0,0
6945,2019-01-06,45.5,21.0,10.0,6.3,60,30,0,0
6946,2019-01-07,41.4,12.9,10.0,11.8,52,23,0,0
6947,2019-01-08,34.6,10.6,10.0,10.1,43,18,0,0
6948,2019-01-09,28.9,10.1,10.0,2.8,49,17,0,0
6949,2019-01-10,44.1,14.8,10.0,4.6,59,34,0,0
6950,2019-01-11,38.2,27.6,6.8,10.2,48,31,0.18,0.6
6951,2019-01-12,32.8,27.0,8.5,7.8,38,29,0.01,T
6952,2019-01-13,30.2,26.5,7.0,3.9,39,20,T,T
6953,2019-01-14,32.6,15.9,8.2,4.8,50,18,0,0
6954,2019-01-15,33.4,9.7,10.0,5.8,54,19,0,0
6955,2019-01-16,39.4,14.2,10.0,5.9,56,27,0,0
6956,2019-01-17,42.0,16.8,10.0,8.9,59,26,0,0
6957,2019-01-18,40.3,22.0,8.6,13.2,51,26,0.01,T
6958,2019-01-19,32.1,17.0,10.0,7.8,43,23,0,0
6959,2019-01-20,38.5,20.0,10.0,5.6,60,25,0,0
6960,2019-01-21,44.0,13.5,10.0,10.4,60,25,0.03,0.9
6961,2019-01-22,27.2,16.8,6.3,18.9,27,6,T,0.1
6962,2019-01-23,23.6,6.4,10.0,7.0,42,5,0,0
6963,2019-01-24,25.5,14.0,9.7,7.8,30,18,T,T
6964,2019-01-25,23.6,13.7,9.0,7.5,36,15,0,0
6965,2019-01-26,29.4,10.5,10.0,7.5,46,17,0,0
6966,2019-01-27,35.4,13.6,10.0,5.5,52,19,0,0
6967,2019-01-28,30.8,17.0,8.5,13.3,33,13,0.03,1
6968,2019-01-29,19.9,9.8,10.0,5.5,35,6,0,0
6969,2019-01-30,26.4,6.9,10.0,4.4,52,9,0,0
6970,2019-01-31,34.4,6.6,10.0,6.4,51,19,0,0
6971,2019-02-01,37.7,9.2,10.0,6.1,57,22,0,0
6972,2019-02-02,40.4,10.1,10.0,5.0,63,24,0,0
6973,2019-02-03,46.6,17.8,10.0,9.0,63,33,0,0
6974,2019-02-04,47.5,16.2,10.0,13.9,58,27,0,0
6975,2019-02-05,35.2,20.5,8.2,9.4,55,21,0,0
6976,2019-02-06,36.5,15.7,9.9,15.2,51,6,0.02,0.7
6977,2019-02-07,10.6,3.8,7.2,6.4,19,2,T,0.1
6978,2019-02-08,15.8,4.4,10.0,5.6,36,2,0,0
6979,2019-02-09,32.7,6.9,10.0,10.1,48,23,0,0
6980,2019-02-10,36.0,6.6,9.8,7.9,45,16,0,0
6981,2019-02-11,28.1,10.0,10.0,8.3,47,11,0,0
6982,2019-02-12,32.4,2.8,10.0,7.1,51,17,0,0
6983,2019-02-13,41.4,-2.2,10.0,8.0,64,24,0,0
6984,2019-02-14,53.3,21.1,10.0,17.9,61,26,0,0
6985,2019-02-15,34.3,18.3,9.0,8.4,60,20,0,0
6986,2019-02-16,33.5,12.7,9.6,10.2,49,16,0.01,0.2
6987,2019-02-17,26.9,0.7,9.7,9.2,37,16,T,T
6988,2019-02-18,12.8,8.0,3.1,11.2,17,5,0.06,1.2
6989,2019-02-19,9.7,5.8,2.8,6.9,17,7,0.02,0.5
6990,2019-02-20,16.8,6.5,6.3,4.8,35,2,0,0
6991,2019-02-21,23.0,10.1,10.0,6.8,37,11,0,0
6992,2019-02-22,27.9,18.8,9.0,6.3,41,19,0.13,1.9
6993,2019-02-23,29.7,18.6,6.8,12.4,41,19,0.05,1.5
6994,2019-02-24,28.3,8.1,10.0,7.3,39,15,0,0
6995,2019-02-25,33.6,15.7,10.0,7.3,54,19,0,0
6996,2019-02-26,37.9,21.3,6.2,4.2,66,23,0,0
6997,2019-02-27,33.7,18.0,6.3,6.2,44,17,0,0
6998,2019-02-28,32.8,19.5,8.8,7.1,53,17,0,0
6999,2019-03-01,39.3,23.8,9.8,6.9,56,25,0.02,0
